,sex,xDAI_blockchain_address,trt_label,area_name,gender,biz_type,days_enrolled_0,days_active_0,bal_0,bal_1,bal_2,bal_3,bal_4,bal_5,svol_in_0,svol_in_1,svol_in_2,svol_in_3,svol_in_4,svol_in_5,svol_out_0,svol_out_1,svol_out_2,svol_out_3,svol_out_4,svol_out_5,stxns_in_0,stxns_in_1,stxns_in_2,stxns_in_3,stxns_in_4,stxns_in_5,stxns_out_0,stxns_out_1,stxns_out_2,stxns_out_3,stxns_out_4,stxns_out_5,sunique_in_0,sunique_in_1,sunique_in_2,sunique_in_3,sunique_in_4,sunique_in_5,sunique_out_0,sunique_out_1,sunique_out_2,sunique_out_3,sunique_out_4,sunique_out_5,otxns_in_0,otxns_in_1,otxns_in_2,otxns_in_3,otxns_in_4,otxns_in_5,otxns_out_0,otxns_out_1,otxns_out_2,otxns_out_3,otxns_out_4,otxns_out_5,ovol_in_0,ovol_in_1,ovol_in_2,ovol_in_3,ovol_in_4,ovol_in_5,ovol_out_0,ovol_out_1,ovol_out_2,ovol_out_3,ovol_out_4,ovol_out_5,females_sold_to_0,females_sold_to_1,females_sold_to_2,females_sold_to_3,females_sold_to_4,females_sold_to_5,females_bought_from_0,females_bought_from_1,females_bought_from_2,females_bought_from_3,females_bought_from_4,females_bought_from_5,males_sold_to_0,males_sold_to_1,males_sold_to_2,males_sold_to_3,males_sold_to_4,males_sold_to_5,males_bought_from_0,males_bought_from_1,males_bought_from_2,males_bought_from_3,males_bought_from_4,males_bought_from_5,fem_support_0,fem_support_1,fem_support_2,fem_support_3,fem_support_4,fem_support_5,food_water_vol_0,food_water_vol_1,food_water_vol_2,food_water_vol_3,food_water_vol_4,food_water_vol_5,labour_vol_0,labour_vol_1,labour_vol_2,labour_vol_3,labour_vol_4,labour_vol_5,health_vol_0,health_vol_1,health_vol_2,health_vol_3,health_vol_4,health_vol_5,savings_vol_0,savings_vol_1,savings_vol_2,savings_vol_3,savings_vol_4,savings_vol_5,shop_vol_0,shop_vol_1,shop_vol_2,shop_vol_3,shop_vol_4,shop_vol_5,education_vol_0,education_vol_1,education_vol_2,education_vol_3,education_vol_4,education_vol_5,food_water_n_0,food_water_n_1,food_water_n_2,food_water_n_3,food_water_n_4,food_water_n_5,labour_n_0,labour_n_1,labour_n_2,labour_n_3,labour_n_4,labour_n_5,health_n_0,health_n_1,health_n_2,health_n_3,health_n_4,health_n_5,savings_n_0,savings_n_1,savings_n_2,savings_n_3,savings_n_4,savings_n_5,shop_n_0,shop_n_1,shop_n_2,shop_n_3,shop_n_4,shop_n_5,education_n_0,education_n_1,education_n_2,education_n_3,education_n_4,education_n_5,transport_n_0,transport_n_1,transport_n_2,transport_n_3,transport_n_4,transport_n_5,energy_n_0,energy_n_1,energy_n_2,energy_n_3,energy_n_4,energy_n_5,environment_n_0,environment_n_1,environment_n_2,environment_n_3,environment_n_4,environment_n_5,other_n_0,other_n_1,other_n_2,other_n_3,other_n_4,other_n_5
15155,1,0x38bA2f6CCD351Ad4cf79d67ec5135d1630833c95,0,Nairobi,female,Farming/Labour,183,301,817.8630170316301,820.296107055961,820.296107055961,820.296107055961,821.5126520681265,821.5126520681265,755.4987834549878,755.4987834549878,755.4987834549878,755.4987834549878,755.4987834549878,755.4987834549878,800.8029197080292,805.669099756691,805.669099756691,805.669099756691,805.669099756691,805.669099756691,64,64,64,64,64,64,68,69,69,69,69,69,28,28,28,28,28,28,25,25,25,25,25,25,19,21,21,21,22,22,0,2,2,2,2,3,62.364233576642334,64.79732360097323,64.79732360097323,64.79732360097323,66.01386861313868,66.01386861313868,0.0,0.097323600973236,0.097323600973236,0.097323600973236,0.097323600973236,0.41362530413625304,43,43,43,43,43,43,32,32,32,32,32,32,21,21,21,21,21,21,23,23,23,23,23,23,369.5133819951338,369.5133819951338,369.5133819951338,369.5133819951338,369.5133819951338,369.5133819951338,431.7761557177615,431.7761557177615,431.7761557177615,431.7761557177615,431.7761557177615,431.7761557177615,17.0316301703163,17.0316301703163,17.0316301703163,17.0316301703163,17.0316301703163,17.0316301703163,0.0,0.0,0.0,0.0,0.0,0.0,48.661800486618006,48.661800486618006,48.661800486618006,48.661800486618006,48.661800486618006,48.661800486618006,89.53771289537713,94.40389294403893,94.40389294403893,94.40389294403893,94.40389294403893,94.40389294403893,0.0,0.0,0.0,0.0,0.0,0.0,34,34,34,34,34,34,4,4,4,4,4,4,0,0,0,0,0,0,2,2,2,2,2,2,11,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0
15160,1,0x9047E45F58B8f3247d25a4fcFDa8ed148377b3a9,0,Nairobi,female,Shop,183,267,775.132603406326,833.6484184914841,888.2712895377128,904.0133819951337,928.3442822384427,944.8892944038928,723.603406326034,779.5644768856447,833.0924574209245,847.6909975669099,869.588807785888,884.1873479318734,712.8467153284671,780.9732360097323,800.4379562043796,812.603406326034,839.3673965936739,853.9659367396594,109,116,125,128,132,135,116,128,131,135,138,141,11,11,11,11,11,11,12,12,12,12,12,12,18,20,21,22,24,28,0,2,3,3,3,4,51.529197080291965,54.083941605839414,55.178832116788314,56.32238442822384,58.75547445255474,60.70194647201946,0.0,0.48661800486618,1.581508515815085,1.581508515815085,1.581508515815085,3.40632603406326,104,114,117,121,124,127,95,101,110,113,117,120,7,7,7,7,7,7,8,8,8,8,8,8,640.8783454987833,691.9732360097323,745.5012165450121,760.0997566909975,781.9975669099756,796.596107055961,490.0486618004866,558.1751824817518,577.6399026763991,587.3722627737226,614.1362530413625,628.7347931873479,123.11435523114355,123.11435523114355,123.11435523114355,125.54744525547444,125.54744525547444,125.54744525547444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4330900243309004,2.4330900243309004,2.4330900243309004,2.4330900243309004,2.4330900243309004,2.4330900243309004,0.0,0.0,0.0,0.0,0.0,0.0,80,92,95,98,101,104,20,20,20,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15162,1,0xE604884353416Fc9e32b3FCD6468515d136E35AA,1,Nairobi,female,Food/Water,183,315,8798.843309002434,10797.49805352798,11587.887347931872,11728.30097323601,12057.303406326033,12461.682968369829,8698.053527980535,10684.257907542578,11443.38199513382,11582.06812652068,11908.637469586374,12311.070559610705,8732.116788321167,10685.474452554745,11569.902676399026,11708.588807785887,12010.827250608272,12413.260340632603,295,334,351,360,375,392,301,337,356,363,377,394,24,25,25,25,25,25,26,27,27,27,27,27,28,34,38,39,41,45,0,1,1,1,1,2,100.78978102189781,113.24014598540145,144.50535279805354,146.23284671532846,148.66593673965937,150.6124087591241,0.0,1.289537712895377,1.289537712895377,1.289537712895377,1.289537712895377,2.214111922141119,278,312,330,337,351,368,275,311,327,336,351,368,23,25,26,26,26,26,20,23,24,24,24,24,8393.917274939173,10204.939172749391,10934.86618004866,11073.552311435522,11400.121654501216,11802.554744525547,1568.6131386861314,1685.4014598540145,1766.9099756690996,1783.941605839416,1783.941605839416,1783.941605839416,945.7420924574209,945.7420924574209,945.7420924574209,945.7420924574209,945.7420924574209,945.7420924574209,0.0,0.0,0.0,0.0,0.0,0.0,70.5596107055961,172.7493917274939,294.40389294403894,294.40389294403894,294.40389294403894,294.40389294403894,6076.6423357664235,7811.021897810218,8492.28710462287,8613.941605839416,8916.1800486618,9318.61313868613,0.0,0.0,0.0,0.0,0.0,0.0,50,53,55,56,56,56,63,63,63,63,63,63,0,0,0,0,0,0,7,9,10,10,10,10,175,206,222,228,242,259,0,0,0,0,0,0,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15174,1,0xC742970DfDd69FDFD445A53351D954ADff84428B,0,Nairobi,female,Farming/Labour,183,289,4449.770802919707,4500.8900243309,4527.65401459854,4527.65401459854,4650.52506082725,4650.52506082725,4414.428223844282,4463.0900243309,4489.85401459854,4489.85401459854,4611.508515815085,4611.508515815085,4424.744525547445,4473.406326034063,4497.737226277372,4497.737226277372,4497.737226277372,4497.737226277372,177,178,180,180,181,181,174,175,176,176,176,176,25,25,25,25,25,25,24,24,24,24,24,24,15,17,17,17,18,18,1,3,3,3,3,4,35.34257907542579,37.8,37.8,37.8,39.016545012165444,39.016545012165444,1.94647201946472,2.4330900243309004,2.4330900243309004,2.4330900243309004,2.4330900243309004,5.450121654501216,148,149,149,149,149,149,135,135,135,135,136,136,19,19,19,19,19,19,32,32,33,33,33,33,2970.9732360097323,2970.9732360097323,2970.9732360097323,2970.9732360097323,3092.627737226277,3092.627737226277,1151.0705596107055,1151.0705596107055,1151.0705596107055,1151.0705596107055,1151.0705596107055,1151.0705596107055,1342.7737226277372,1342.7737226277372,1367.104622871046,1367.104622871046,1367.104622871046,1367.104622871046,0.0,0.0,0.0,0.0,0.0,0.0,10.94890510948905,10.94890510948905,10.94890510948905,10.94890510948905,10.94890510948905,10.94890510948905,1051.8248175182482,1100.4866180048662,1100.4866180048662,1100.4866180048662,1100.4866180048662,1100.4866180048662,104.62287104622871,104.62287104622871,104.62287104622871,104.62287104622871,104.62287104622871,104.62287104622871,23,23,23,23,23,23,67,67,68,68,68,68,0,0,0,0,0,0,1,1,1,1,1,1,38,39,39,39,39,39,9,9,9,9,9,9,34,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15180,1,0x32d761e0f4a4c827d52dec051019D9e9f15632A7,0,Nairobi,female,Farming/Labour,183,286,6096.366180048662,6098.799270072992,6098.799270072992,6098.799270072992,6100.015815085158,6100.015815085158,6035.4987834549875,6035.4987834549875,6035.4987834549875,6035.4987834549875,6035.4987834549875,6035.4987834549875,6095.839416058394,6095.839416058394,6095.839416058394,6095.839416058394,6095.839416058394,6095.839416058394,264,264,264,264,264,264,257,257,257,257,257,257,24,24,24,24,24,24,26,26,26,26,26,26,20,21,21,21,22,22,1,1,1,1,1,2,60.867396593673966,63.30048661800487,63.30048661800487,63.30048661800487,64.51703163017032,64.51703163017032,0.510948905109489,0.510948905109489,0.510948905109489,0.510948905109489,0.510948905109489,0.583941605839416,100,100,100,100,100,100,98,98,98,98,98,98,156,156,156,156,156,156,166,166,166,166,166,166,2991.7031630170313,2991.7031630170313,2991.7031630170313,2991.7031630170313,2991.7031630170313,2991.7031630170313,1463.2846715328467,1463.2846715328467,1463.2846715328467,1463.2846715328467,1463.2846715328467,1463.2846715328467,925.2311435523114,925.2311435523114,925.2311435523114,925.2311435523114,925.2311435523114,925.2311435523114,0.0,0.0,0.0,0.0,0.0,0.0,118.73479318734793,118.73479318734793,118.73479318734793,118.73479318734793,118.73479318734793,118.73479318734793,1422.1411192214111,1422.1411192214111,1422.1411192214111,1422.1411192214111,1422.1411192214111,1422.1411192214111,17.0316301703163,17.0316301703163,17.0316301703163,17.0316301703163,17.0316301703163,17.0316301703163,70,70,70,70,70,70,39,39,39,39,39,39,0,0,0,0,0,0,5,5,5,5,5,5,37,37,37,37,37,37,2,2,2,2,2,2,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15193,1,0x8beCc4f329F7b1aB132AeAAB937e41a953588B5a,1,Nairobi,female,Shop,183,325,6212.457420924574,6326.412652068127,6556.947931873479,6591.546472019464,6623.176642335766,6688.383454987834,6100.340632603406,6206.1800486618,6403.917274939173,6437.250608272506,6466.447688564476,6529.70802919708,6041.970802919708,6155.109489051095,6309.6107055961065,6359.48905109489,6410.583941605839,6434.914841849149,305,316,331,334,339,348,315,328,340,345,355,358,21,21,21,21,21,21,22,22,22,22,22,22,28,34,39,40,42,46,0,1,2,2,2,3,112.11678832116787,120.23260340632604,153.03065693430656,154.29586374695864,156.72895377128955,158.67542579075428,0.0,1.0705596107055961,3.284671532846715,3.284671532846715,3.284671532846715,8.077858880778589,210,217,227,230,236,237,201,209,222,225,230,235,105,111,113,115,119,121,104,107,109,109,109,113,3558.8807785888075,3642.822384428224,3779.8053527980533,3813.1386861313867,3842.3357664233577,3881.2652068126517,1949.2700729927008,2025.912408759124,2070.9245742092457,2086.7396593673966,2103.7712895377126,2113.5036496350363,2208.272506082725,2244.7688564476884,2254.501216545012,2264.2335766423357,2283.698296836983,2298.296836982968,0.0,0.0,0.0,0.0,0.0,0.0,20.68126520681265,20.68126520681265,20.68126520681265,20.68126520681265,20.68126520681265,20.68126520681265,1863.7469586374696,1863.7469586374696,1963.5036496350365,1987.8345498783453,2002.4330900243308,2002.4330900243308,0.0,0.0,0.0,0.0,0.0,0.0,118,125,130,132,135,136,103,109,111,113,117,119,0,0,0,0,0,0,8,8,8,8,8,8,86,86,91,92,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15223,1,0x6725Ea6c98cD065Eb4a9931896Cd2245E753C3C3,0,Nairobi,female,Farming/Labour,183,287,37821.70729927007,38286.98175182482,38294.81630170316,38294.81630170316,38296.03284671532,38296.03284671532,37702.700729927004,38162.311435523116,38169.12408759124,38169.12408759124,38169.12408759124,38169.12408759124,37700.87591240876,38210.608272506084,38242.23844282238,38242.23844282238,38242.23844282238,38242.23844282238,379,386,387,387,387,387,408,415,416,416,416,416,49,49,49,49,49,49,32,32,32,32,32,32,27,31,34,34,35,35,0,2,3,3,3,4,119.00656934306569,124.67031630170315,125.69221411192213,125.69221411192213,126.90875912408758,126.90875912408758,0.0,0.656934306569343,0.9975669099756691,0.9975669099756691,0.9975669099756691,2.043795620437956,101,101,102,102,102,102,115,118,119,119,119,119,298,305,305,305,305,305,248,252,252,252,252,252,9271.265206812652,9380.510948905108,9387.323600973235,9387.323600973235,9387.323600973235,9387.323600973235,5675.158150851581,5675.158150851581,5675.158150851581,5675.158150851581,5675.158150851581,5675.158150851581,11626.350364963504,11626.350364963504,11657.980535279805,11657.980535279805,11657.980535279805,11657.980535279805,0.0,0.0,0.0,0.0,0.0,0.0,2891.2408759124087,2908.272506082725,2908.272506082725,2908.272506082725,2908.272506082725,2908.272506082725,17183.795620437955,17676.496350364963,17676.496350364963,17676.496350364963,17676.496350364963,17676.496350364963,0.0,0.0,0.0,0.0,0.0,0.0,63,63,63,63,63,63,143,143,144,144,144,144,0,0,0,0,0,0,25,27,27,27,27,27,174,179,179,179,179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15233,1,0x8ad41c2380998461B7d0D75DFde11d8d90298821,0,Nairobi,female,Shop,183,323,13783.74695863747,16621.168613138685,17892.409489051093,18186.618734793185,18638.85717761557,19067.202676399025,13651.240875912408,16474.40389294404,17738.394160583943,18030.36496350365,18480.1703163017,18906.569343065694,13686.98296836983,16510.14598540146,17886.058394160584,18174.13625304136,18629.172749391728,18982.21411192214,466,516,548,562,581,601,480,533,569,584,604,624,25,26,26,26,26,26,23,24,24,24,24,24,29,34,36,37,39,43,0,1,2,2,2,3,132.50608272506082,146.7647201946472,154.01532846715327,156.2537712895377,158.6868613138686,160.63333333333333,0.0,2.773722627737226,4.817518248175182,4.817518248175182,4.817518248175182,5.0608272506082725,416,464,496,509,529,549,417,465,497,511,530,550,64,69,73,75,75,75,49,51,51,51,51,51,12570.924574209246,15272.433090024331,16536.423357664233,16828.394160583943,17278.199513381995,17704.598540145984,9530.729927007298,11928.102189781022,12900.121654501216,13145.863746958637,13564.038929440389,13826.569343065694,1894.1605839416059,1894.1605839416059,1894.1605839416059,1894.1605839416059,1894.1605839416059,1894.1605839416059,0.0,0.0,0.0,0.0,0.0,0.0,115.1338199513382,309.7810218978102,443.60097323600974,466.4720194647202,466.4720194647202,466.4720194647202,2085.1581508515815,2316.301703163017,2586.374695863747,2605.839416058394,2642.700729927007,2733.211678832117,0.0,0.0,0.0,0.0,0.0,0.0,283,326,350,361,378,391,104,104,104,104,104,104,0,0,0,0,0,0,14,19,23,25,25,25,73,78,86,88,91,98,0,0,0,0,0,0,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15246,1,0xe856d8543F2DfC40F3b343C4449bf57A5305f752,0,Nairobi,female,Farming/Labour,183,306,140.33065693430657,142.76374695863746,142.76374695863746,142.76374695863746,143.9802919708029,143.9802919708029,114.84184914841849,114.84184914841849,114.84184914841849,114.84184914841849,114.84184914841849,114.84184914841849,121.65450121654501,121.65450121654501,121.65450121654501,121.65450121654501,121.65450121654501,121.65450121654501,31,31,31,31,31,31,31,31,31,31,31,31,8,8,8,8,8,8,7,7,7,7,7,7,8,10,10,10,11,11,1,3,3,3,3,4,25.488807785888074,27.921897810218976,27.921897810218976,27.921897810218976,29.138442822384427,29.138442822384427,7.78588807785888,7.883211678832117,7.883211678832117,7.883211678832117,7.883211678832117,8.175182481751824,13,13,13,13,13,13,12,12,12,12,12,12,15,15,15,15,15,15,12,12,12,12,12,12,48.661800486618006,48.661800486618006,48.661800486618006,48.661800486618006,48.661800486618006,48.661800486618006,26.7639902676399,26.7639902676399,26.7639902676399,26.7639902676399,26.7639902676399,26.7639902676399,23.114355231143552,23.114355231143552,23.114355231143552,23.114355231143552,23.114355231143552,23.114355231143552,0.0,0.0,0.0,0.0,0.0,0.0,4.866180048661801,4.866180048661801,4.866180048661801,4.866180048661801,4.866180048661801,4.866180048661801,14.598540145985401,14.598540145985401,14.598540145985401,14.598540145985401,14.598540145985401,14.598540145985401,4.866180048661801,4.866180048661801,4.866180048661801,4.866180048661801,4.866180048661801,4.866180048661801,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,0,0,0,0,0,0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
15267,1,0xaC0Dbba42c4D126941e29F9e03CfD53129104c80,0,Nairobi,female,Food/Water,183,288,88.1985401459854,90.6316301703163,90.6316301703163,90.6316301703163,91.84817518248175,91.84817518248175,72.99270072992701,72.99270072992701,72.99270072992701,72.99270072992701,72.99270072992701,72.99270072992701,87.27493917274938,87.27493917274938,87.27493917274938,87.27493917274938,87.27493917274938,87.27493917274938,30,30,30,30,30,30,31,31,31,31,31,31,7,7,7,7,7,7,8,8,8,8,8,8,6,7,7,7,8,8,1,1,1,1,1,2,15.205839416058394,17.638929440389294,17.638929440389294,17.638929440389294,18.855474452554745,18.855474452554745,0.9002433090024331,0.9002433090024331,0.9002433090024331,0.9002433090024331,0.9002433090024331,0.97323600973236,8,8,8,8,8,8,7,7,7,7,7,7,23,23,23,23,23,23,23,23,23,23,23,23,17.0316301703163,17.0316301703163,17.0316301703163,17.0316301703163,17.0316301703163,17.0316301703163,29.197080291970803,29.197080291970803,29.197080291970803,29.197080291970803,29.197080291970803,29.197080291970803,45.742092457420924,45.742092457420924,45.742092457420924,45.742092457420924,45.742092457420924,45.742092457420924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.335766423357663,12.335766423357663,12.335766423357663,12.335766423357663,12.335766423357663,12.335766423357663,0.0,0.0,0.0,0.0,0.0,0.0,12,12,12,12,12,12,13,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15291,0,0x389b28D1371b83c669e110b605B1fA9afBDf9fc9,1,Nairobi,male,Farming/Labour,183,287,38731.13559610705,39050.54630170316,39079.74338199513,39079.74338199513,39080.959927007294,39080.959927007294,38615.42854014598,38928.8105352798,38928.8105352798,38928.8105352798,38928.8105352798,38928.8105352798,38706.05839416058,38968.83211678832,38968.83211678832,38968.83211678832,38968.83211678832,38968.83211678832,324,331,331,331,331,331,356,360,360,360,360,360,36,36,36,36,36,36,30,30,30,30,30,30,26,31,34,34,35,35,0,1,1,1,1,2,115.70705596107057,121.73576642335765,150.93284671532845,150.93284671532845,152.1493917274939,152.1493917274939,0.0,0.389294403892944,0.389294403892944,0.389294403892944,0.389294403892944,2.627737226277372,100,100,100,100,100,100,109,113,113,113,113,113,250,254,254,254,254,254,212,215,215,215,215,215,6768.296836982968,6925.961070559611,6925.961070559611,6925.961070559611,6925.961070559611,6925.961070559611,3342.433090024331,3342.433090024331,3342.433090024331,3342.433090024331,3342.433090024331,3342.433090024331,10543.479318734793,10674.86618004866,10674.86618004866,10674.86618004866,10674.86618004866,10674.86618004866,0.0,0.0,0.0,0.0,0.0,0.0,179.07542579075425,179.07542579075425,179.07542579075425,179.07542579075425,179.07542579075425,179.07542579075425,24234.160583941604,24365.547445255474,24365.547445255474,24365.547445255474,24365.547445255474,24365.547445255474,0.0,0.0,0.0,0.0,0.0,0.0,37,37,37,37,37,37,110,112,112,112,112,112,0,0,0,0,0,0,13,13,13,13,13,13,184,186,186,186,186,186,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
15323,1,0xEC200c6530f497FF5f95A80e5c9C31e3eB0B0aba,1,Nairobi,female,Food/Water,183,281,518.1773722627737,631.7990267639902,697.7357664233576,735.2783454987834,738.9279805352797,740.3878345498783,473.7712895377129,573.5279805352798,607.5912408759124,644.0875912408759,646.5206812652068,646.5206812652068,510.2700729927007,596.6447688564476,606.3771289537713,606.3771289537713,656.2554744525547,663.5547445255473,70,77,79,80,81,81,76,85,87,87,90,91,12,13,14,14,14,14,13,13,13,13,14,14,16,22,27,28,29,32,0,1,2,2,2,3,44.40608272506083,58.27104622871046,90.14452554744526,91.19075425790754,92.407299270073,93.86715328467153,0.0,3.236009732360097,3.6982968369829683,3.6982968369829683,3.6982968369829683,5.158150851581508,57,66,68,68,70,71,51,57,59,60,61,61,14,14,14,14,14,14,14,15,15,15,15,15,428.2238442822384,503.6496350364963,537.7128953771289,574.2092457420924,576.6423357664233,576.6423357664233,76.15571776155717,112.65206812652067,112.65206812652067,112.65206812652067,149.1484184914842,149.1484184914842,290.0243309002433,339.90267639902675,349.6350364963504,349.6350364963504,361.80048661800487,369.09975669099754,0.0,0.0,0.0,0.0,0.0,0.0,94.8905109489051,94.8905109489051,94.8905109489051,94.8905109489051,94.8905109489051,94.8905109489051,30.4647201946472,30.4647201946472,30.4647201946472,30.4647201946472,31.68126520681265,31.68126520681265,0.0,0.0,0.0,0.0,0.0,0.0,7,8,8,8,9,9,40,48,50,50,51,52,0,0,0,0,0,0,8,8,8,8,8,8,16,16,16,16,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15324,1,0x847E0426cB911b89F5b1CE44d4D1D7dEA2843759,1,Nairobi,female,Food/Water,183,321,4085.8041362530407,4427.020681265207,5009.3321167883205,5480.159367396594,6142.324817518248,6515.317518248175,4014.720194647202,4348.978102189781,4893.990267639902,5363.576642335766,6023.3090024330895,6394.355231143552,4084.598540145985,4350.729927007299,4929.805352798054,5413.990267639902,6056.3260340632605,6512.895377128953,149,163,180,190,206,217,143,154,170,180,193,205,15,15,15,15,15,15,15,15,15,15,15,15,20,24,31,32,34,38,0,1,2,2,2,2,71.08394160583941,78.04257907542579,115.34184914841849,116.58272506082726,119.01581508515815,120.96228710462287,0.0,0.6082725060827251,2.335766423357664,2.335766423357664,2.335766423357664,2.335766423357664,130,141,157,167,180,192,137,150,167,177,193,204,13,13,13,13,13,13,12,13,13,13,13,13,3732.4817518248174,4042.4087591240873,4587.4209245742095,5057.0072992700725,5716.739659367397,6087.7858880778585,358.4671532846715,358.4671532846715,358.4671532846715,358.4671532846715,358.4671532846715,358.4671532846715,525.5474452554745,525.5474452554745,525.5474452554745,525.5474452554745,525.5474452554745,525.5474452554745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.5839416058393,3466.715328467153,4045.7907542579073,4529.9756690997565,5172.311435523115,5628.8807785888075,0.0,0.0,0.0,0.0,0.0,0.0,13,13,13,13,13,13,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,115,126,142,152,165,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15331,0,0x76b943AF9D4E51b719917273eFF6d01696315dd2,0,Nairobi,male,Food/Water,183,266,2883.5026763990268,2938.247201946472,2938.247201946472,2938.247201946472,2939.4637469586373,2939.4637469586373,2819.5620437956204,2871.8734793187346,2871.8734793187346,2871.8734793187346,2871.8734793187346,2871.8734793187346,2883.23600973236,2883.23600973236,2883.23600973236,2883.23600973236,2883.23600973236,2883.23600973236,223,224,224,224,224,224,224,224,224,224,224,224,21,21,21,21,21,21,18,18,18,18,18,18,22,23,23,23,24,24,0,0,0,0,0,1,63.94063260340632,66.37372262773722,66.37372262773722,66.37372262773722,67.59026763990268,67.59026763990268,0.0,0.0,0.0,0.0,0.0,1.119221411192214,87,87,87,87,87,87,94,94,94,94,94,94,128,128,128,128,128,128,119,120,120,120,120,120,975.3771289537713,975.3771289537713,975.3771289537713,975.3771289537713,975.3771289537713,975.3771289537713,355.7177615571776,355.7177615571776,355.7177615571776,355.7177615571776,355.7177615571776,355.7177615571776,390.8515815085158,390.8515815085158,390.8515815085158,390.8515815085158,390.8515815085158,390.8515815085158,0.0,0.0,0.0,0.0,0.0,0.0,82.48175182481752,82.48175182481752,82.48175182481752,82.48175182481752,82.48175182481752,82.48175182481752,1611.508515815085,1611.508515815085,1611.508515815085,1611.508515815085,1611.508515815085,1611.508515815085,46.15571776155718,46.15571776155718,46.15571776155718,46.15571776155718,46.15571776155718,46.15571776155718,35,35,35,35,35,35,32,32,32,32,32,32,0,0,0,0,0,0,11,11,11,11,11,11,116,116,116,116,116,116,2,2,2,2,2,2,25,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341,1,0x4fC39Cf99b9a5Afc87A50D8a75C0c9A8484979a8,1,Nairobi,female,Shop,183,282,2189.965206812652,2241.3034063260343,2270.5004866180047,2270.5004866180047,2271.7170316301704,2271.7170316301704,2145.6447688564476,2194.306569343066,2194.306569343066,2194.306569343066,2194.306569343066,2194.306569343066,2187.493917274939,2187.493917274939,2187.493917274939,2187.493917274939,2187.493917274939,2187.493917274939,82,83,83,83,83,83,75,75,75,75,75,75,20,20,20,20,20,20,18,18,18,18,18,18,19,21,24,24,25,25,1,2,2,2,2,3,44.32043795620438,46.99683698296837,76.19391727493917,76.19391727493917,77.41046228710462,77.41046228710462,1.94647201946472,2.18978102189781,2.18978102189781,2.18978102189781,2.18978102189781,3.8199513381995134,36,36,36,36,36,36,42,43,43,43,43,43,12,12,12,12,12,12,12,12,12,12,12,12,1338.9294403892943,1387.5912408759123,1387.5912408759123,1387.5912408759123,1387.5912408759123,1387.5912408759123,1025.4987834549877,1025.4987834549877,1025.4987834549877,1025.4987834549877,1025.4987834549877,1025.4987834549877,694.8418491484184,694.8418491484184,694.8418491484184,694.8418491484184,694.8418491484184,694.8418491484184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6301703163017,31.6301703163017,31.6301703163017,31.6301703163017,31.6301703163017,31.6301703163017,63.2603406326034,63.2603406326034,63.2603406326034,63.2603406326034,63.2603406326034,63.2603406326034,33,33,33,33,33,33,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
